"","PORT_CODE","PACFIN_PORT_CODE","COUNTY_CODE","PORT_NAME","LATITUDE","LONGITUDE","COUNTY_CODE.1","COUNTY_NAME","STATE"
"1",642,"OCA","ICA","DELANO",35.7613309997261,-119.243864000223,"ICA","Inland Counties","CA"
"2",853,"OCA","ICA","EARP",34.1643419996838,-114.301585000147,"ICA","Inland Counties","CA"
"3",878,"OCA","ICA","EL CENTRO",32.7867909999049,-115.552500000275,"ICA","Inland Counties","CA"
"4",396,"OCA","ICA","EL DORADO HILLS",38.6865329995985,-121.080042000338,"ICA","Inland Counties","CA"
"5",709,"OLA","LAX","EL SEGUNDO",33.9164470001292,-118.396089000207,"LAX","Los Angeles","CA"
"6",220,"ERK","HMB","EUREKA",40.7861429998998,-124.16130899991,"HMB","Humboldt","CA"
"7",130,"EVR","SNO","EVERETT",47.9817970000318,-122.189544000155,"SNO","Snohomish","WA"
"8",266,"OSF","SOL","FAIRFIELD",38.2734939998484,-122.034049999807,"SOL","Solano","CA"
"9",506,"OCM","SCZ","FELTON",37.0551679998036,-122.050556000159,"SCZ","Santa Cruz","CA"
"10",214,"OHB","HMB","FERNDALE",40.5811199997884,-124.259968999969,"HMB","Humboldt","CA"
"11",216,"OCA","ICA","FIELDBROOK",40.9656119996943,-124.035944999562,"ICA","Inland Counties","CA"
"12",229,"ODN","DNT","FORT DICK",41.8679820001693,-124.14925699991,"DNT","Del Norte","CA"
"13",268,"OCM","SCZ","FREEDOM",36.9402289999686,-121.802752000304,"SCZ","Santa Cruz","CA"
"14",135,"FRI","SNJ","FRIDAY HARBOR",48.5362690001145,-123.02308300018,"SNJ","San Juan","WA"
"15",267,"OCA","ICA","GALT",38.2548010002662,-121.300673999905,"ICA","Inland Counties","CA"
"16",773,"OLA","LAX","GARDENA",33.894667000282,-118.309134000334,"LAX","Los Angeles","CA"
"17",604,"OBV","SBA","GAVIOTA",34.4732440004105,-120.214408999675,"SBA","Santa Barbara","CA"
"18",5,"GSS","CLP","GEARHART-SEASIDE",45.9931210001342,-123.920654999728,"CLP","Clatsop","OR"
"19",701,"OLA","LAX","GLENDALE",34.1649839996122,-118.232023000261,"LAX","Los Angeles","CA"
"20",313,"OCA","ICA","GLENN",39.5217709997321,-122.013988000046,"ICA","Inland Counties","CA"
"21",705,"OLA","LAX","GRANADA HILLS",34.2649080004041,-118.52340000041,"LAX","Los Angeles","CA"
"22",373,"OCA","ICA","GRIDLEY",39.363335999557,-121.697551999925,"ICA","Inland Counties","CA"
"23",490,"OSM","MRN","HAMLET",38.2107459443497,-122.924727824929,"MRN","Marin","CA"
"24",277,"OCA","ICA","HAPPY CAMP",41.7929560000196,-123.376397000321,"ICA","Inland Counties","CA"
"25",854,"OCA","ICA","HEMET",33.7386110000978,-116.98908300008,"ICA","Inland Counties","CA"
"26",756,"OLA","LAX","HERMOSA BEACH",33.8645370002825,-118.395427000256,"LAX","Los Angeles","CA"
"27",421,"LWC","PFC","ILWACO",46.3125830004054,-124.043194000203,"PFC","Pacific","WA"
"28",868,"OSD","SDG","IMPERIAL BEACH",32.5765599997443,-117.117836000231,"SDG","San Diego","CA"
"29",474,"OSM","MRN","INVERNESS",38.0834220003254,-122.83730900011,"MRN","Marin","CA"
"30",250,"OWC","JFW","KALALOCH",47.6051919996112,-124.370941000327,"JFW","Jefferson, West","WA"
"31",423,"OCR","CWL","KELSO",46.1244900004135,-122.8900519997,"CWL","Cowiltz","WA"
"32",644,"OCA","ICA","KERNVILLE",35.7658880003312,-118.432632000067,"ICA","Inland Counties","CA"
"33",210,"ODN","DNT","KLAMATH",41.527559000048,-124.036933000158,"DNT","Del Norte","CA"
"34",794,"OLA","LAX","LA CANADA",34.2044559996449,-118.200116000153,"LAX","Los Angeles","CA"
"35",652,"OCA","ICA","LAKE ISABELLA",35.6195389999251,-118.484436999568,"ICA","Inland Counties","CA"
"36",358,"OCA","ICA","LAKEPORT",39.04352999961,-122.9238180001,"ICA","Inland Counties","CA"
"37",260,"LAP","CLM","LAPUSH",47.9078090000855,-124.635495000094,"CLM","Clallam","WA"
"38",394,"OCA","ICA","LEE VINING",37.957543999656,-119.120201000076,"ICA","Inland Counties","CA"
"39",867,"OSD","SDG","LEUCADIA",33.0641920003608,-117.302253999822,"SDG","San Diego","CA"
"40",347,"OCA","ICA","LODI",38.1356739997556,-121.279195999596,"ICA","Inland Counties","CA"
"41",320,"OWC","PFC","LONG BEACH",46.3563980001678,-124.054223999838,"PFC","Pacific","WA"
"42",743,"LGB","LAX","LONG BEACH",33.7898490004313,-118.151824999924,"LAX","Los Angeles","CA"
"43",744,"OLA","LAX","LOS ANGELES",34.0522380001837,-118.243343999826,"LAX","Los Angeles","CA"
"44",264,"OCA","ICA","LOS MOLINOS",40.0279480003001,-122.09986499967,"ICA","Inland Counties","CA"
"45",557,"OCA","ICA","MADERA",36.9664790000061,-120.083180999603,"ICA","Inland Counties","CA"
"46",401,"OSF","ALM","FREMONT",37.5486129995905,-121.988486000328,"ALM","Alameda","CA"
"47",402,"OSF","CNC","ALAMO",37.8497789997014,-122.003596000155,"CNC","Contra Costa","CA"
"48",403,"OSF","SCL","LOS GATOS",37.2329019996278,-121.964384999568,"SCL","Santa Clara","CA"
"49",404,"OSM","MRN","FORREST KNOLLS",38.0153040003794,-122.687855000408,"MRN","Marin","CA"
"50",405,"OCA","ICA","SAINT HELENA",38.503183999842,-122.466860000289,"ICA","Inland Counties","CA"
"51",406,"OCA","ICA","MONTE VISTA",39.1898719996933,-120.831426999956,"ICA","Inland Counties","CA"
"52",408,"OSM","MRN","GREENBRAE",37.9460995684913,-122.521299634145,"MRN","Marin","CA"
"53",409,"OSF","SMT","FOSTER CITY",37.555110999773,-122.265122999726,"SMT","San Mateo","CA"
"54",410,"OSF","SMT","BURLINGAME",37.5842089998458,-122.366310000306,"SMT","San Mateo","CA"
"55",411,"OSF","SCL","LOS ALTOS",37.3691100000268,-122.096034000169,"SCL","Santa Clara","CA"
"56",412,"OSF","SOL","GLEN COVE",38.0660769999537,-122.203154000057,"SOL","Solano","CA"
"57",413,"OSF","ALM","LIVERMORE",37.6820340000693,-121.768367000137,"ALM","Alameda","CA"
"58",415,"OSM","MRN","NICASIO",38.0610280000424,-122.697630999771,"MRN","Marin","CA"
"59",416,"OSF","NPA","YOUNTVILLE",38.4011570000957,-122.360194999799,"NPA","Napa","CA"
"60",417,"OSF","ALM","NEWARK",37.528753000151,-122.025847000139,"ALM","Alameda","CA"
"61",419,"OSM","SON","SONOMA",38.2919419998237,-122.457775999562,"SON","Sonoma","CA"
"62",420,"OSM","SON","GUERNEVILLE",38.5099149999775,-122.985910000046,"SON","Sonoma","CA"
"63",422,"OSF","CNC","EL SOBRANTE",37.9781179996463,-122.295217999911,"CNC","Contra Costa","CA"
"64",423,"OSM","MRN","MUIR BEACH",37.8658099997319,-122.58707000038,"MRN","Marin","CA"
"65",424,"BDG","ICA","TIMBER COVE",38.5329280901847,-123.273469559207,"ICA","Inland Counties","CA"
"66",425,"OSF","ALM","EMERYVILLE",37.838410999768,-122.294663000397,"ALM","Alameda","CA"
"67",426,"OSM","MRN","KENTFIELD",37.9507639999588,-122.549660000109,"MRN","Marin","CA"
"68",427,"OMD","MDO","ANCHOR BAY",38.8028740002352,-123.577342000333,"MDO","Mendocino","CA"
"69",428,"OSF","CNC","EL CERRITO",37.9198319998472,-122.302315999883,"CNC","Contra Costa","CA"
"70",429,"OSF","NPA","NAPA",38.297435999572,-122.293357999572,"NPA","Napa","CA"
"71",430,"OSF","ALM","SAN LEANDRO",37.7258439996011,-122.156853999912,"ALM","Alameda","CA"
"72",432,"OSF","CNC","LAFAYETTE",37.8920249999541,-122.118765999851,"CNC","Contra Costa","CA"
"73",434,"OSF","SCL","MOUNTAIN VIEW",37.4004649998601,-122.073003000188,"SCL","Santa Clara","CA"
"74",435,"OSM","SON","HEALDSBURG",38.6206409997826,-122.863298999849,"SON","Sonoma","CA"
"75",436,"OSF","ALM","HAYWARD",37.6329379995892,-122.11026499993,"ALM","Alameda","CA"
"76",437,"OSM","MRN","DRAKES BAY",NA,NA,"MRN","Marin","CA"
"77",438,"OSF","SMT","SUNNYVALE",37.3691950003492,-122.036849000281,"SMT","San Mateo","CA"
"78",439,"OSF","SMT","PACIFICA",37.6146689997747,-122.486119999938,"SMT","San Mateo","CA"
"79",440,"SF","SFO","SAN FRANCISCO",37.7752059997573,-122.419208999895,"SFO","San Francisco","CA"
"80",441,"OSM","MRN","DILLON BEACH",38.251082999681,-122.964840999712,"MRN","Marin","CA"
"81",442,"OSF","SMT","REDWOOD CITY",37.4776519998401,-122.223384000371,"SMT","San Mateo","CA"
"82",443,"OSF","SMT","MOSS BEACH",37.520923999743,-122.506331000275,"SMT","San Mateo","CA"
"83",444,"OSF","SMT","SAN CARLOS",37.4984759996677,-122.268634999805,"SMT","San Mateo","CA"
"84",445,"OSF","SMT","MARTINS BEACH",37.3762094704917,-122.406901217546,"SMT","San Mateo","CA"
"85",446,"OSF","SCL","CAMPBELL",37.2791320001419,-121.956294999714,"SCL","Santa Clara","CA"
"86",447,"OSM","SON","STEWARTS POINT",38.6519120002389,-123.399446000233,"SON","Sonoma","CA"
"87",448,"OSF","SMT","DALY CITY",37.684483999737,-122.472292999922,"SMT","San Mateo","CA"
"88",449,"OSF","SCL","ALVISO",37.4259859995544,-121.974809000035,"SCL","Santa Clara","CA"
"89",450,"OSF","CNC","PINOLE",37.9908020000125,-122.285166999557,"CNC","Contra Costa","CA"
"90",451,"OSF","CNC","RODEO",38.027921000354,-122.266026,"CNC","Contra Costa","CA"
"91",452,"PRN","SMT","PRINCETON / HALF MOON BAY",37.4699869998003,-122.433822000185,"SMT","San Mateo","CA"
"92",453,"OSF","SOL","VALLEJO",38.1401860000839,-122.231524999879,"SOL","Solano","CA"
"93",454,"OSF","SCL","SAN JOSE",37.3200520003997,-121.877636000201,"SCL","Santa Clara","CA"
"94",455,"OSF","MRN","CHINA CAMP",38.0008224813388,-122.461701400948,"MRN","Marin","CA"
"95",457,"OSM","MRN","NOVATO",38.0879379999389,-122.565090000303,"MRN","Marin","CA"
"96",458,"OCA","ICA","PEDRO VALLEY",NA,NA,"ICA","Inland Counties","CA"
"97",459,"OSM","SON","PETALUMA",38.2458480001852,-122.628754999943,"SON","Sonoma","CA"
"98",462,"OSM","MRN","MARSHALL",38.1631509997191,-122.892551999875,"MRN","Marin","CA"
"99",463,"OSF","MRN","MCNEARS POINT",37.9855503619258,-122.448533096429,"MRN","Marin","CA"
"100",464,"OAK","ALM","OAKLAND",37.7723080001144,-122.214898000242,"ALM","Alameda","CA"
"101",762,"OLA","LAX","MANHATTAN BEACH",33.8874199997334,-118.396090000253,"LAX","Los Angeles","CA"
"102",145,"BLL","WHT","MARIETTA",48.7870780000498,-122.580668000128,"WHT","Whatcom","WA"
"103",598,"OCM","MTY","MARINA",36.6805439999059,-121.784933999704,"MTY","Monterey","CA"
"104",348,"OSF","CNC","MARTINEZ",37.9938700003005,-122.100488999667,"CNC","Contra Costa","CA"
"105",234,"OHB","HMB","MCKINLEYVILLE",40.9562430002144,-124.100833999889,"HMB","Humboldt","CA"
"106",232,"OHB","HMB","MIRANDA",40.2345169997599,-123.824376999799,"HMB","Humboldt","CA"
"107",869,"OSD","SDG","MISSION BAY",32.778,-117.247,"SDG","San Diego","CA"
"108",712,"OLA","ORG","MISSION VIEJO",33.6279489996468,-117.651384000371,"ORG","Orange","CA"
"109",376,"OCA","ICA","MODESTO",37.6455110002328,-120.988700999651,"ICA","Inland Counties","CA"
"110",550,"MNT","MTY","MONTEREY",36.5937799998474,-121.88246499986,"MTY","Monterey","CA"
"111",592,"MOS","MTY","MOSS LANDING",36.8041160003532,-121.783769999985,"MTY","Monterey","CA"
"112",330,"WLB","PFC","NAHCOTTA",46.4989140000812,-124.033513999871,"PFC","Pacific","WA"
"113",150,"NEA","CLM","NEAH BAY",48.3659539997774,-124.611604000024,"CLM","Clallam","WA"
"114",12,"NTR","TLM","NETARTS",45.4325280001673,-123.944719999728,"TLM","Tillamook","OR"
"115",24,"NEW","LCN","NEWPORT",44.6515229999867,-124.053042000188,"LCN","Lincoln","OR"
"116",631,"OSL","SLO","NIPOMO",35.0307730002739,-120.495051000303,"SLO","San Luis Obispo","CA"
"117",863,"OSD","RVS","NORTH SHORE",33.5127777777779,-115.927222222222,"RVS","Riverside","CA"
"118",728,"OLA","LAX","NORWALK",33.9028079997896,-118.082530999706,"LAX","Los Angeles","CA"
"119",387,"OSF","CNC","OAKLEY",37.9892690003642,-121.713957000115,"CNC","Contra Costa","CA"
"120",885,"OSD","SDG","OCEAN BEACH",32.7451709997421,-117.252518000405,"SDG","San Diego","CA"
"121",752,"OLA","LAX","OCEAN PARK",34.0018539996624,-118.484502999913,"LAX","Los Angeles","CA"
"122",339,"OCA","ICA","OLD RIVER",35.2671619998266,-119.109599000393,"ICA","Inland Counties","CA"
"123",804,"OLA","SBN","ONTARIO",34.0550820000344,-117.650788999912,"SBN","San Bernadino","CA"
"124",726,"OLA","ORG","ORANGE",33.7881330004378,-117.853250999734,"ORG","Orange","CA"
"125",256,"OCA","ICA","ORANGEVALE",38.6884980002827,-121.225524000332,"ICA","Inland Counties","CA"
"126",587,"OCM","MTY","PACIFIC GROVE",36.619686000209,-121.921852999616,"MTY","Monterey","CA"
"127",874,"OCA","ICA","PALM CITY",32.5837789999011,-117.084090999899,"ICA","Inland Counties","CA"
"128",858,"OCA","ICA","PALO VERDE",33.433139000165,-114.732492000106,"ICA","Inland Counties","CA"
"129",513,"OSL","SLO","PASO ROBLES",35.6388720002429,-120.660263000037,"SLO","San Luis Obispo","CA"
"130",370,"OCA","ICA","PATTERSON",37.4746420004283,-121.140886000289,"ICA","Inland Counties","CA"
"131",482,"OSF","SMT","PESCADERO",37.2530159999885,-122.376783000335,"SMT","San Mateo","CA"
"132",430,"OCR","WKK","PILLAR ROCK",46.2605368712473,-123.586646466713,"WKK","Wahkiakum","WA"
"133",610,"OSL","SLO","PISMO BEACH",35.1463170001296,-120.644906999658,"SLO","San Luis Obispo","CA"
"134",306,"OCA","ICA","PLACERVILLE",38.728210999738,-120.805414000056,"ICA","Inland Counties","CA"
"135",308,"OSF","ALM","PLEASANTON",37.6760270000462,-121.89703900015,"ALM","Alameda","CA"
"136",757,"OLA","LAX","POINT DUME",34.0008722222223,-118.806838888889,"LAX","Los Angeles","CA"
"137",881,"OSD","SDG","POINT LOMA",32.684139000115,-117.23917400018,"SDG","San Diego","CA"
"138",481,"OSF","SMT","POINT MONTARA",37.5362769673102,-122.519236354602,"SMT","San Mateo","CA"
"139",605,"HNM","VNT","PORT HUENEME",34.1610810003881,-119.195254999718,"VNT","Ventura","CA"
"140",38,"ORF","CRY","PORT ORFORD",42.7504439998908,-124.497361999956,"CRY","Curry","OR"
"141",169,"OSP","KTS","POULSBO",47.7334470001792,-122.637073999565,"KTS","Kitsap","WA"
"142",280,"OWC","JFW","QUEETS",47.5394589999332,-124.331826999716,"JFW","Jefferson, West","WA"
"143",285,"OWC","CLM","QUILLAYUTE",47.9424939996986,-124.540802999559,"CLM","Clallam","WA"
"144",706,"OLA","LAX","RANCHO PALOS VERDES",33.7628960003503,-118.369924999639,"LAX","Los Angeles","CA"
"145",245,"OCA","ICA","RED BLUFF",40.1763209996146,-122.239839000169,"ICA","Inland Counties","CA"
"146",654,"OCA","ICA","RIDGECREST",35.6370089997656,-117.669813000369,"ICA","Inland Counties","CA"
"147",434,"OCR","CLK","RIDGEFIELD",45.8074359996719,-122.733730999886,"CLK","Clark","WA"
"148",393,"OCA","ICA","RIO LINDA",38.6838770003236,-121.456878999766,"ICA","Inland Counties","CA"
"149",316,"OCA","ICA","RIPON",37.7394320002868,-121.130798000027,"ICA","Inland Counties","CA"
"150",498,"OSF","SMT","ROCKAWAY BEACH",37.609776821525,-122.496861778398,"SMT","San Mateo","CA"
"151",265,"OCA","ICA","ROSEVILLE",38.7613750002562,-121.294140999907,"ICA","Inland Counties","CA"
"152",330,"OCA","ICA","SACRAMENTO",38.5736589996633,-121.487146999834,"ICA","Inland Counties","CA"
"153",873,"OCA","ICA","SALTON SEA",33.2994829996409,-115.962699000358,"ICA","Inland Counties","CA"
"154",766,"OLA","ORG","SAN CLENENTE",33.4443789995913,-117.613546000148,"ORG","Orange","CA"
"155",880,"SD","SDG","SAN DIEGO",32.7188340001892,-117.163841000262,"SDG","San Diego","CA"
"156",465,"OSF","SMT","SAN MATEO",37.5590899998039,-122.321835999831,"SMT","San Mateo","CA"
"157",770,"SP","LAX","SAN PEDRO",33.7360430003843,-118.287925999885,"LAX","Los Angeles","CA"
"158",615,"OSL","SLO","SAN SIMEON",35.6802089999456,-121.182555000013,"SLO","San Luis Obispo","CA"
"159",870,"OSD","SDG","SAN YSIDRO",33.253749999563,-116.571257999957,"SDG","San Diego","CA"
"160",771,"OLA","ORG","SANTA ANA",33.7455299999097,-117.867623999748,"ORG","Orange","CA"
"161",612,"OBV","SBA","SANTA MARIA",34.9208909998199,-120.435925999585,"SBA","Santa Barbara","CA"
"162",655,"OBV","VNT","SANTA PAULA",34.3502949999146,-119.07161299964,"VNT","Ventura","CA"
"163",218,"OHB","HMB","SCOTIA",40.4836980001629,-124.102723999813,"HMB","Humboldt","CA"
"164",760,"OLA","ORG","SEAL BEACH",33.7594790001559,-118.074166999807,"ORG","Orange","CA"
"165",170,"SEA","KNG","SEATTLE",47.6209729998044,-122.347276000287,"KNG","King","WA"
"166",492,"OSM","SON","SEBASTOPOL",38.4020839996771,-122.824191000414,"SON","Sonoma","CA"
"167",629,"OSL","SLO","SHELL BEACH",35.1570250002038,-120.670504000159,"SLO","San Luis Obispo","CA"
"168",444,"OCR","SKM","SKAMANIA",45.617680000332,-122.039725999855,"SKM","Skamania","WA"
"169",203,"ODN","DNT","SMITH RIVER",41.9300780002998,-124.146005000131,"DNT","Del Norte","CA"
"170",895,"OSD","SDG","SOLANA BEACH",32.9918340000392,-117.271731999732,"SDG","San Diego","CA"
"171",645,"OBV","SBA","SOLVANG",34.5960270004458,-120.141082999681,"SBA","Santa Barbara","CA"
"172",301,"OCA","ICA","SONORA",37.9829430000197,-120.382117000299,"ICA","Inland Counties","CA"
"173",702,"OLA","LAX","SOUTH GATE",33.9444239997679,-118.207532000401,"LAX","Los Angeles","CA"
"174",865,"OSD","SDG","SPRING VALLEY",32.7309800000273,-116.971596000355,"SDG","San Diego","CA"
"175",325,"OSF","SOL","SUISUN CITY",38.2430269995965,-121.994770999682,"SOL","Solano","CA"
"176",739,"OLA","LAX","SUNSET BEACH",33.7165030004134,-118.068741999643,"LAX","Los Angeles","CA"
"177",468,"OSM","MRN","SAN RAFAEL",37.9712100003414,-122.528530999706,"MRN","Marin","CA"
"178",469,"SLT","MRN","SAUSALITO",37.8612190002569,-122.489460000179,"MRN","Marin","CA"
"179",470,"OSF","SMT","SOUTH SAN FRANCISCO",37.654660000359,-122.407879999962,"SMT","San Mateo","CA"
"180",471,"ALM","ALM","ALAMEDA",37.7762480001453,-122.276682000374,"ALM","Alameda","CA"
"181",472,"BKL","ALM","BERKELEY",37.8721849996382,-122.268407000083,"ALM","Alameda","CA"
"182",473,"BDG","SON","BODEGA BAY",38.3228430003044,-123.036913000334,"SON","Sonoma","CA"
"183",475,"OSM","SON","SANTA ROSA",38.4456250002938,-122.717692000385,"SON","Sonoma","CA"
"184",476,"RYS","MRN","POINT REYES",NA,NA,"MRN","Marin","CA"
