"","PORT_CODE","PACFIN_PORT_CODE","COUNTY_CODE","PORT_NAME","LATITUDE","LONGITUDE","COUNTY_CODE.1","COUNTY_NAME","STATE"
"372",165,"TNS","JFE","PORT TOWNSEND",48.1201329996383,-122.790727999597,"JFE","Jefferson, East","WA"
"373",168,"OSP","JFE","QUILCENE",47.8242979998531,-122.875674000355,"JFE","Jefferson, East","WA"
"374",175,"SEQ","CLM","SEQUIM",48.0796380000938,-123.107675999947,"CLM","Clallam","WA"
"375",180,"SHL","MSN","SHELTON",47.2138050001009,-123.113412000064,"MSN","Mason","WA"
"376",181,"OSP","JFE","BRINNON",47.6804949999445,-122.899259999849,"JFE","Jefferson, East","WA"
"377",185,"ONP","SNO","STANWOOD",48.2410530000961,-122.370608999805,"SNO","Snohomish","WA"
"378",195,"ONP","ISL","WEST BEACH",48.685340000141,-122.955318000325,"ISL","Island","WA"
"379",210,"GRH","GHB","ABERDEEN",46.9755099998868,-123.815517000409,"GHB","Grays Harbor","WA"
"380",220,"GRH","GHB","BAY CITY",46.8643180001758,-124.061432000386,"GHB","Grays Harbor","WA"
"381",225,"OWA","LWS","CENTRALIA/CHEHALIS",NA,NA,"LWS","Lewis","WA"
"382",230,"CPL","GHB","COPALIS BEACH",47.1148550001584,-124.16888300025,"GHB","Grays Harbor","WA"
"383",235,"OWC","GHB","GRAYLAND",46.8099629999927,-124.093830999801,"GHB","Grays Harbor","WA"
"384",240,"GRH","GHB","HOQUIAM",46.9806420000284,-123.885626999586,"GHB","Grays Harbor","WA"
"385",245,"OWC","JFW","HOH",NA,NA,"JFW","Jefferson, West","WA"
"386",270,"OWC","GHB","MOCLIPS",47.2362259998303,-124.213599000194,"GHB","Grays Harbor","WA"
"387",275,"GRH","GHB","OAKVILLE",46.8408610003352,-123.232845000296,"GHB","Grays Harbor","WA"
"388",290,"OWC","GHB","TAHOLAH",47.3332089998956,-124.286406999683,"GHB","Grays Harbor","WA"
"389",310,"WLB","PFC","BAY CENTER",46.630949999643,-123.954506999598,"PFC","Pacific","WA"
"390",315,"OWC","GHB","GRAYLAND BEACH",NA,NA,"GHB","Grays Harbor","WA"
"391",340,"WLB","PFC","NASELLE",46.3661639999688,-123.809880000362,"PFC","Pacific","WA"
"392",345,"WLB","PFC","RAYMOND",46.6811960000956,-123.73427799973,"PFC","Pacific","WA"
"393",350,"WLB","PFC","SOUTH BEND",46.6642890001375,-123.806621000259,"PFC","Pacific","WA"
"394",401,"OCR","WKK","ALTOONA",46.2675470000943,-123.645337000002,"WKK","Wahkiakum","WA"
"395",403,"OCR","KLK","THE DALLES",45.5930549996887,-121.18100000025,"KLK","Klickitat","WA"
"396",404,"OCR","PFC","BROOKFIELD",46.2717149998476,-123.557645000316,"PFC","Pacific","WA"
"397",406,"OCR","CLK","CAMAS",45.5962559998148,-122.429466999902,"CLK","Clark","WA"
"398",407,"OCR","CWL","CARROLLS",46.0720319995773,-122.861006000227,"CWL","Cowiltz","WA"
"399",408,"OCR","WKK","CATHLAMET",46.204783999782,-123.382093000391,"WKK","Wahkiakum","WA"
"400",409,"LWC","PFC","CHINOOK",46.2729120001888,-123.945534000394,"PFC","Pacific","WA"
"401",419,"OCR","WKK","FRANKFORT",46.2769080001042,-123.75919999968,"WKK","Wahkiakum","WA"
"402",420,"OCR","WKK","GRAY'S BAY",NA,NA,"WKK","Wahkiakum","WA"
"403",422,"OCR","CWL","KALAMA",46.0076599997095,-122.844359999714,"CWL","Cowiltz","WA"
"404",424,"OCR","CWL","LONGVIEW",46.1475220004401,-122.962158000092,"CWL","Cowiltz","WA"
"405",426,"OCR","PFC","MEGLER",46.2490909997501,-123.862515000367,"PFC","Pacific","WA"
"406",431,"OCR","PFC","PACIFIC COUNTY",NA,NA,"PFC","Pacific","WA"
"407",432,"OCR","WKK","PUGET ISLAND",NA,NA,"WKK","Wahkiakum","WA"
"408",435,"LWC","PFC","SKAMOKAWA",46.2701949998995,-123.455659999809,"PFC","Pacific","WA"
"409",437,"OCR","CWL","STELLA",46.1901209998845,-123.11747000014,"CWL","Cowiltz","WA"
"410",438,"OCR","CLK","VANCOUVER",45.6401889996228,-122.671397999618,"CLK","Clark","WA"
"411",442,"OCR","WKK","WOODY ISLAND",NA,NA,"WKK","Wahkiakum","WA"
"412",999,"OWA","UWA","WDF RESOURCE STATISTICS USE",NA,NA,"UWA","Other or Unknown Washington","WA"
"413",496,"OSM","MRN","TIBURON",37.8903160002834,-122.478994999619,"MRN","Marin","CA"
"414",500,"OCM","MTY","MONTEREY AREA",NA,NA,"MTY","Monterey","CA"
"415",431,"OSM","MRN","MILL VALLEY",37.9044679999985,-122.54249099956,"MRN","Marin","CA"
"416",491,"OSM","MRN","CORTE MADERA",37.9251020000575,-122.518691000089,"MRN","Marin","CA"
"417",252,"OCA","ICA","COTTONWOOD",40.3906689998746,-122.280883999896,"ICA","Inland Counties","CA"
"418",258,"OCA","ICA","CITRUS HEIGHTS",38.694590999775,-121.290328000337,"ICA","Inland Counties","CA"
"419",332,"OCA","ICA","STEAMBOAT SLOUGH",NA,NA,"ICA","Inland Counties","CA"
"420",407,"OSM","SON","ROHNERT PARK",38.3472629995879,-122.692247999745,"SON","Sonoma","CA"
"421",414,"OSF","SMT","SAN BRUNO",37.6258370003774,-122.424371999668,"SMT","San Mateo","CA"
"422",704,"OLA","ORG","FOUNTAIN VALLEY",33.7044019999525,-117.945645999563,"ORG","Orange","CA"
"423",886,"OSD","SDG","MISSION BEACH",32.7825339996447,-117.252532000151,"SDG","San Diego","CA"
"424",466,"OSM","MRN","SAN QUENTIN",37.9414979998331,-122.483552000225,"MRN","Marin","CA"
"425",40,"GLD","CRY","GOLD BEACH",42.4124389997602,-124.420598999744,"CRY","Curry","OR"
"426",0,"OCA","UCA","unknown or missing port",NA,NA,"UCA","Other or Unknown California","CA"
"427",100,"OCA","UWO","NORTH OF CALIFORNIA",NA,NA,"UWO","Landed in Washington; Transported to Oregon","WA"
"428",200,"ERK","HMB","EUREKA AREA",NA,NA,"HMB","Humboldt","CA"
"429",201,"CRS","DNT","CRESCENT CITY",41.7581340003839,-124.198072000023,"DNT","Del Norte","CA"
"430",202,"ODN","DNT","REQUA",41.5462569998609,-124.051899999685,"DNT","Del Norte","CA"
"431",204,"OHB","HMB","ORICK",NA,NA,"HMB","Humboldt","CA"
"432",205,"OCA","ICA","YREKA",41.7315819999096,-122.635649000401,"ICA","Inland Counties","CA"
"433",206,"OCA","ICA","CHESTER",40.3020210001693,-121.235386000064,"ICA","Inland Counties","CA"
"434",207,"OCA","ICA","CENTERVILLE",NA,NA,"ICA","Inland Counties","CA"
"435",208,"OHB","HMB","BLUE LAKE",NA,NA,"HMB","Humboldt","CA"
"436",209,"OHB","HMB","CRANNELL",NA,NA,"HMB","Humboldt","CA"
"437",211,"ALB","MDO","ALBION",NA,NA,"MDO","Mendocino","CA"
"438",212,"OHB","HMB","ARCATA",NA,NA,"HMB","Humboldt","CA"
"439",213,"ARE","MDO","POINT ARENA",38.9089,-123.6931,"MDO","Mendocino","CA"
"440",215,"OHB","HMB","SHELTER COVE",40.0285920003207,-124.072575999882,"HMB","Humboldt","CA"
"441",217,"FLN","HMB","FIELDS LANDING",40.7244444444445,-124.215,"HMB","Humboldt","CA"
"442",219,"OHB","HMB","HUMBOLDT",NA,NA,"HMB","Humboldt","CA"
"443",221,"OHB","HMB","FORTUNA",40.5847360001665,-124.146768000243,"HMB","Humboldt","CA"
"444",222,"OMD","MDO","ELK",39.1323100722757,-123.718123716596,"MDO","Mendocino","CA"
"445",223,"BRG","MDO","FORT BRAGG",39.4458,-123.8053,"MDO","Mendocino","CA"
"446",224,"OHB","HMB","LOLETA",40.6407409999974,-124.226366999937,"HMB","Humboldt","CA"
"447",225,"OHB","HMB","RUTH",40.269057999927,-123.321589999978,"HMB","Humboldt","CA"
"448",226,"OMD","MDO","CASPAR",39.364954000427,-123.809700000155,"MDO","Mendocino","CA"
"449",227,"OMD","MDO","LITTLE RIVER",39.2722896552713,-123.79029707046,"MDO","Mendocino","CA"
"450",228,"OMD","MDO","MENDOCINO",NA,NA,"MDO","Mendocino","CA"
"451",230,"OHB","HMB","GARBERVILLE",40.0992969999568,-123.795006999773,"HMB","Humboldt","CA"
"452",233,"OMD","MDO","WESTPORT",NA,NA,"MDO","Mendocino","CA"
"453",235,"OHB","HMB","MOONSTONE BEACH",NA,NA,"HMB","Humboldt","CA"
"454",236,"OCA","ICA","BAYSIDE",40.8425340004441,-124.064040000146,"ICA","Inland Counties","CA"
"455",237,"OHB","HMB","WEOTT",NA,NA,"HMB","Humboldt","CA"
"456",239,"OHB","HMB","PETROLIA",NA,NA,"HMB","Humboldt","CA"
"457",240,"OMD","MDO","ALMANOR",NA,NA,"MDO","Mendocino","CA"
"458",243,"OMD","MDO","UKIAH",39.1499969999617,-123.207634999655,"MDO","Mendocino","CA"
"459",244,"OCA","ICA","REDDING",40.5731019996579,-122.376699000059,"ICA","Inland Counties","CA"
"460",246,"OHB","HMB","KING SALMON",NA,NA,"HMB","Humboldt","CA"
"461",247,"OSM","SON","CLOVERDALE",38.8025600001442,-123.015978999931,"SON","Sonoma","CA"
"462",249,"OCA","ICA","BIEBER",41.1215829995559,-121.144825000273,"ICA","Inland Counties","CA"
"463",250,"OCA","ICA","MCCLOUD",41.2522990002988,-122.136209000245,"ICA","Inland Counties","CA"
"464",251,"OCA","ICA","FALL RIVER MILLS",41.0040289996389,-121.438681999674,"ICA","Inland Counties","CA"
"465",253,"OCA","ICA","ROUGH & READY",39.230507000298,-121.135010000011,"ICA","Inland Counties","CA"
"466",254,"OCA","ICA","TAHOE KEYS",38.936393983855,-120.0136669634,"ICA","Inland Counties","CA"
"467",255,"OHB","HMB","CARLOTTA",NA,NA,"HMB","Humboldt","CA"
"468",257,"OCA","ICA","OROVILLE",39.5003290001834,-121.550868000258,"ICA","Inland Counties","CA"
"469",259,"OSF","CNC","CONCORD",37.9765120002289,-122.028783999782,"CNC","Contra Costa","CA"
"470",260,"OCA","ICA","AUBURN",38.8929910002347,-121.076417999591,"ICA","Inland Counties","CA"
"471",261,"OSM","SON","OCCIDENTAL",38.4084500000676,-122.937504999956,"SON","Sonoma","CA"
"472",269,"OCA","ICA","CORNING",39.9279020001773,-122.17949599994,"ICA","Inland Counties","CA"
"473",271,"OCA","ICA","ORLAND",39.7473489998567,-122.187426999656,"ICA","Inland Counties","CA"
"474",272,"OCA","ICA","WEED",41.4227539998974,-122.387474999671,"ICA","Inland Counties","CA"
"475",274,"OHB","HMB","HONEYDEW",NA,NA,"HMB","Humboldt","CA"
"476",275,"OMD","MDO","WILLITS",39.4041159996539,-123.351637999794,"MDO","Mendocino","CA"
"477",276,"OCA","ICA","ARBUCKLE",39.0203049996763,-122.061240000026,"ICA","Inland Counties","CA"
"478",278,"OCA","ICA","DOUGLAS CITY",40.6512570002106,-122.939331999672,"ICA","Inland Counties","CA"
"479",300,"OCA","ICA","SACRAMENTO AREA",NA,NA,"ICA","Inland Counties","CA"
"480",302,"OCA","ICA","DIXON",38.4528420003583,-121.823986000154,"ICA","Inland Counties","CA"
"481",303,"OCA","ICA","CAMP CONNELL",38.3082740002451,-120.277759000078,"ICA","Inland Counties","CA"
"482",304,"OSF","CNC","DANVILLE",37.8161110002227,-121.968276000037,"CNC","Contra Costa","CA"
"483",305,"OCA","ICA","WEST SACRAMENTO",38.5511329995885,-121.550157999892,"ICA","Inland Counties","CA"
"484",307,"OSF","CNC","PLEASANT HILL",37.9479410001772,-122.077744000285,"CNC","Contra Costa","CA"
"485",309,"OCA","ICA","SMARTSVILLE",39.203319000172,-121.297787999916,"ICA","Inland Counties","CA"
"486",310,"OCA","ICA","OLIVEHURST",39.0844340000293,-121.55176100007,"ICA","Inland Counties","CA"
"487",311,"OCA","ICA","GUSTINE",37.253009999712,-121.003477000263,"ICA","Inland Counties","CA"
"488",312,"OCA","ICA","TAHOE CITY",39.1729309999658,-120.138698000312,"ICA","Inland Counties","CA"
"489",315,"OCA","ICA","MARYSVILLE",39.1543199996685,-121.583360000364,"ICA","Inland Counties","CA"
"490",317,"OCA","ICA","FAIR OAKS",38.6469499998429,-121.251305000325,"ICA","Inland Counties","CA"
"491",318,"OCA","ICA","BYRON",37.8674820003941,-121.63839999976,"ICA","Inland Counties","CA"
"492",319,"OCA","ICA","DAVIS",38.5527820000895,-121.734778999851,"ICA","Inland Counties","CA"
"493",321,"OCA","ICA","SNELLING",37.5189169998198,-120.4401039998,"ICA","Inland Counties","CA"
"494",322,"OCA","ICA","FREEPORT",38.4619444444446,-121.501666666667,"ICA","Inland Counties","CA"
"495",323,"OSF","CNC","BRENTWOOD",37.9325530001211,-121.717731999732,"CNC","Contra Costa","CA"
"496",324,"OCA","ICA","BETHEL ISLAND",38.0280989995694,-121.640507999844,"ICA","Inland Counties","CA"
"497",326,"OCA","ICA","MONTEZUMA SLOUGH",NA,NA,"ICA","Inland Counties","CA"
"498",327,"OCA","ICA","NICE",39.1227719999281,-122.854140000161,"ICA","Inland Counties","CA"
"499",328,"OCA","ICA","DENVERTON",38.2274830004403,-121.895940999877,"ICA","Inland Counties","CA"
"500",329,"OSF","SOL","BIRDS LANDING",38.1329399995816,-121.867352999941,"SOL","Solano","CA"
"501",331,"OCA","ICA","THREE MILE SLOUGH",NA,NA,"ICA","Inland Counties","CA"
"502",337,"OCA","ICA","WOODBRIDGE",38.1624050003906,-121.317066000395,"ICA","Inland Counties","CA"
"503",338,"OCA","ICA","LATHROP",37.8050809996886,-121.311470999587,"ICA","Inland Counties","CA"
"504",341,"OSF","SOL","BENICIA",38.0725099998368,-122.146173000184,"SOL","Solano","CA"
"505",342,"OSF","SOL","COLLINSVILLE",38.0750049997812,-121.85036099966,"SOL","Solano","CA"
"506",343,"OCA","ICA","COURTLAND",38.3328440001507,-121.568742999889,"ICA","Inland Counties","CA"
"507",345,"OSF","CNC","PITTSBURG",38.0143719996684,-121.897412000263,"CNC","Contra Costa","CA"
"508",346,"OCA","ICA","LOCKE",38.2500479996157,-121.509950000092,"ICA","Inland Counties","CA"
"509",349,"OCA","ICA","ISLETON",38.1625940001131,-121.608678999736,"ICA","Inland Counties","CA"
"510",350,"OCA","ICA","BRYTE",38.5947222222223,-121.541666666667,"ICA","Inland Counties","CA"
"511",351,"OSF","SOL","RIO VISTA",38.1732709996572,-121.712712000258,"SOL","Solano","CA"
"512",352,"OCA","ICA","STOCKTON",37.9575849997482,-121.291114999757,"ICA","Inland Counties","CA"
"513",354,"OCA","ICA","WALNUT GROVE",38.2436719996632,-121.512524000082,"ICA","Inland Counties","CA"
"514",356,"OSF","CNC","ANTIOCH",37.980950999889,-121.80557900027,"CNC","Contra Costa","CA"
"515",357,"OSF","CNC","CROCKETT",38.0523859999141,-122.220915999873,"CNC","Contra Costa","CA"
"516",359,"OCA","ICA","ACAMPO",38.1747050001359,-121.278023000361,"ICA","Inland Counties","CA"
"517",360,"OSF","CNC","ANTIOCH BRIDGE",38.019313377134,-121.751516371408,"CNC","Contra Costa","CA"
"518",361,"OCA","ICA","CLEAR LAKE",38.961814000316,-122.631261000395,"ICA","Inland Counties","CA"
"519",362,"OCA","ICA","BRODERICK",38.5911111111112,-121.517222222222,"ICA","Inland Counties","CA"
"520",363,"OCA","ICA","CLARKSBURG",38.4205779999748,-121.527410000371,"ICA","Inland Counties","CA"
"521",364,"OCA","ICA","ELK GROVE",38.4031959996959,-121.371457999587,"ICA","Inland Counties","CA"
"522",365,"OCA","ICA","COLUSA",39.2077759997629,-122.010414999852,"ICA","Inland Counties","CA"
"523",366,"OCA","ICA","KNIGHTS LANDING",38.7997679999935,-121.717862000331,"ICA","Inland Counties","CA"
"524",367,"OSF","CNC","PORT COSTA",38.0457089995709,-122.190775000266,"CNC","Contra Costa","CA"
"525",368,"OCA","ICA","HOOD",38.3683139999914,-121.519317000379,"ICA","Inland Counties","CA"
"526",369,"OCA","ICA","VERONA",38.7861349999306,-121.618493999998,"ICA","Inland Counties","CA"
"527",371,"OCA","ICA","LUCERNE",NA,NA,"ICA","Inland Counties","CA"
"528",372,"OCA","ICA","MIDDLE RIVER",NA,NA,"ICA","Inland Counties","CA"
"529",377,"OCA","ICA","UPPER LAKE",39.1622439999609,-122.911475000171,"ICA","Inland Counties","CA"
"530",378,"OCA","ICA","TRACY",37.7397260003548,-121.436410000121,"ICA","Inland Counties","CA"
"531",379,"OCA","ICA","MANTECA",37.799137999919,-121.228858000296,"ICA","Inland Counties","CA"
"532",388,"OCA","ICA","TRUCKEE",39.345294000318,-120.173003000388,"ICA","Inland Counties","CA"
"533",391,"OCA","ICA","MONO LAKE",NA,NA,"ICA","Inland Counties","CA"
"534",395,"OCA","ICA","NICOLAUS",38.9041979999379,-121.578257999807,"ICA","Inland Counties","CA"
"535",397,"OCA","ICA","YOLO",38.7336670004319,-121.805661999601,"ICA","Inland Counties","CA"
"536",398,"OCA","ICA","CORDELIA",38.2104859999292,-122.135937000292,"ICA","Inland Counties","CA"
"537",400,"OSF","SFO","SAN FRANCISCO AREA",NA,NA,"SFO","San Francisco","CA"
"538",190,"TAC","PRC","TACOMA",47.2445420002134,-122.442563000382,"PRC","Pierce","WA"
"539",656,"OCA","ICA","TAFT",35.1370380003037,-119.421012000004,"ICA","Inland Counties","CA"
"540",857,"OCA","ICA","TECOPA",35.8483370001526,-116.225609999901,"ICA","Inland Counties","CA"
"541",855,"OCA","ICA","THERMAL",33.6405349999905,-116.139537000232,"ICA","Inland Counties","CA"
"542",238,"OCA","ICA","THORN",34.4762959999607,-117.277304000379,"ICA","Inland Counties","CA"
"543",360,"WLB","PFC","TOKELAND",46.7059789999312,-123.980537000282,"PFC","Pacific","WA"
"544",751,"OLA","LAX","TOPANGA CANYON",34.0933840000716,-118.60207000043,"LAX","Los Angeles","CA"
"545",231,"TRN","HMB","TRINIDAD",41.06178700027,-124.13992999967,"HMB","Humboldt","CA"
"546",320,"OCA","ICA","TURLOCK",37.503407000433,-120.854294999614,"ICA","Inland Counties","CA"
"547",262,"OSF","SOL","VACAVILLE",38.3551770003184,-121.98145699994,"SOL","Solano","CA"
"548",859,"OSD","SDG","VALLEY CENTER",33.2052220000954,-117.012885999689,"SDG","San Diego","CA"
"549",753,"OLA","LAX","VENICE",33.9890510001038,-118.462437000367,"LAX","Los Angeles","CA"
"550",785,"OLA","LAX","VERNON",34.002009999662,-118.219647999755,"LAX","Los Angeles","CA"
"551",508,"OCA","ICA","VISALIA",36.3301650002149,-119.292364000198,"ICA","Inland Counties","CA"
"552",26,"WLD","LCN","WALDPORT",44.4221070000382,-124.072682000274,"LCN","Lincoln","OR"
"553",314,"OSF","CNC","WALNUT CREEK",37.906256999761,-122.06432200006,"CNC","Contra Costa","CA"
"554",440,"OCR","CLK","WASHOUGAL",45.5811290001034,-122.353813999616,"CLK","Clark","WA"
"555",270,"OCA","ICA","WEAVERVILLE",40.7720029998388,-122.95217400013,"ICA","Inland Counties","CA"
"556",750,"OLA","LAX","WEST LOS ANGELES",34.0405730000442,-118.463320999764,"LAX","Los Angeles","CA"
"557",295,"WPT","GHB","WESTPORT",46.8868460003429,-124.111572000447,"GHB","Grays Harbor","WA"
"558",263,"OCA","ICA","WHITEHORN",40.0231414163651,-123.94171727367,"ICA","Inland Counties","CA"
"559",727,"OLA","LAX","WHITTIER",33.9657779997551,-118.037397000271,"LAX","Los Angeles","CA"
"560",273,"OCA","ICA","WILLOWS",39.5141010003612,-122.200628999628,"ICA","Inland Counties","CA"
"561",746,"WLM","LAX","WILMINGTON",33.7799699999159,-118.262442000098,"LAX","Los Angeles","CA"
"562",390,"OCA","ICA","WOODLAND",38.6774030003484,-121.765404000194,"ICA","Inland Counties","CA"
"563",28,"YAC","LCN","YACHATS",44.3101449998921,-124.100175000076,"LCN","Lincoln","OR"
"564",374,"OCA","ICA","YUBA CITY",39.132220000353,-121.625147000134,"ICA","Inland Counties","CA"
